Transaction_ID,Product,Region,Quantity,Unit_Price,Total_Sales,Date
T00000453,Mouse,East,5,954.09,4770.45,2021-05-25
T00000454,Keyboard,North,15,1864.59,27968.85,2021-04-26
T00000455,Headphones,Central,1,735.65,735.65,2024-10-15
T00000456,Monitor,Central,14,1315.15,18412.1,2021-08-21
T00000457,Smartwatch,North,10,1523.98,15239.8,2024-08-17
T00000458,Mouse,Central,2,1300.31,2600.62,2020-01-30
T00000459,Tablet,East,16,565.52,9048.32,2024-12-04
T00000460,Smartphone,Central,1,1779.68,1779.68,2022-07-06
T00000461,Printer,Central,17,1013.92,17236.64,2021-09-25
T00000462,Laptop,South,19,1044.62,19847.78,2022-11-13
T00000463,Headphones,Central,19,450.23,8554.37,2024-02-07
T00000464,Smartphone,South,9,965.69,8691.21,2020-01-20
T00000465,Camera,Central,10,1326.64,13266.4,2023-02-16
T00000466,Smartwatch,South,20,1917.66,38353.2,2023-03-12
T00000467,Smartphone,Central,10,1765.77,17657.7,2022-06-15
T00000468,Printer,West,13,1644.02,21372.26,2020-08-31
T00000469,Headphones,South,13,820.39,10665.07,2024-07-17
T00000470,Smartwatch,South,9,961.4,8652.6,2021-03-17
T00000471,Smartwatch,East,1,129.58,129.58,2021-07-05
T00000472,Headphones,Central,2,530.93,1061.86,2022-09-27
T00000473,Printer,West,3,1797.0,5391.0,2020-06-18
T00000474,Mouse,West,1,968.06,968.06,2023-05-22
T00000475,Laptop,North,1,729.04,729.04,2022-12-31
T00000476,Camera,West,2,1148.68,2297.36,2022-02-03
T00000477,Camera,South,10,229.28,2292.8,2022-07-01
T00000478,Tablet,South,3,1748.64,5245.92,2022-04-22
T00000479,Smartwatch,North,14,1088.01,15232.14,2024-07-04
T00000480,Keyboard,Central,8,1881.27,15050.16,2020-07-09
T00000481,Mouse,West,8,999.55,7996.4,2024-04-05
T00000482,Monitor,South,19,1299.27,24686.13,2020-11-15
T00000483,Monitor,Central,2,55.86,111.72,2023-02-05
T00000484,Printer,North,18,523.86,9429.48,2023-10-29
T00000485,Smartwatch,West,2,1497.08,2994.16,2023-01-21
T00000486,Mouse,South,16,258.99,4143.84,2021-11-30
T00000487,Printer,South,14,922.57,12915.98,2021-08-07
T00000488,Monitor,North,13,1801.38,23417.94,2022-07-02
T00000489,Laptop,Central,18,1151.66,20729.88,2023-07-24
T00000490,Tablet,East,11,1190.66,13097.26,2022-02-26
T00000491,Mouse,West,17,207.65,3530.05,2021-02-13
T00000492,Monitor,North,12,1058.41,12700.92,2020-09-13
T00000493,Headphones,North,14,1854.04,25956.56,2023-10-28
T00000494,Smartwatch,South,15,498.25,7473.75,2024-12-28
T00000495,Printer,South,19,1462.82,27793.58,2023-04-27
T00000496,Laptop,North,3,1884.52,5653.56,2023-01-12
T00000497,Smartphone,South,12,1726.86,20722.32,2024-07-22
T00000498,Smartwatch,Central,17,789.64,13423.88,2023-05-17
T00000499,Printer,West,16,508.33,8133.28,2022-01-31
T00000500,Smartwatch,East,15,740.33,11104.95,2023-03-21
T00000501,Printer,West,6,843.16,5058.96,2020-06-26
T00000502,Camera,East,7,65.87,461.09,2023-07-09
T00000503,Smartphone,North,19,492.92,9365.48,2021-03-28
T00000504,Keyboard,West,12,498.18,5978.16,2020-05-17
T00000505,Smartwatch,South,9,1320.4,11883.6,2021-09-26
T00000506,Mouse,Central,5,127.51,637.55,2022-02-07
T00000507,Keyboard,North,7,1884.26,13189.82,2021-12-04
T00000508,Mouse,Central,12,609.9,7318.8,2021-01-21
T00000509,Smartphone,East,17,734.07,12479.19,2024-09-18
T00000510,Laptop,West,7,1572.05,11004.35,2023-10-29
T00000511,Smartwatch,South,14,650.78,9110.92,2020-01-24
T00000512,Laptop,South,11,1431.19,15743.09,2022-04-09
T00000513,Smartphone,Central,14,154.64,2164.96,2021-10-06
T00000514,Keyboard,North,3,62.91,188.73,2020-05-05
T00000515,Tablet,North,14,329.15,4608.1,2024-04-02
T00000516,Headphones,North,2,968.27,1936.54,2023-09-28
T00000517,Printer,South,12,1276.14,15313.68,2020-09-16
T00000518,Printer,Central,8,1875.71,15005.68,2021-03-19
T00000519,Mouse,North,1,1811.98,1811.98,2021-09-09
T00000520,Monitor,Central,6,219.74,1318.44,2024-07-11
T00000521,Mouse,Central,9,575.79,5182.11,2020-08-01
T00000522,Camera,North,7,796.89,5578.23,2024-10-29
T00000523,Tablet,Central,19,140.64,2672.16,2022-10-01
T00000524,Tablet,West,7,1208.07,8456.49,2022-02-25
T00000525,Tablet,West,18,819.16,14744.88,2020-09-14
T00000526,Camera,East,11,252.34,2775.74,2024-08-18
T00000527,Tablet,Central,15,754.51,11317.65,2020-07-08
T00000528,Smartphone,Central,2,1953.05,3906.1,2024-08-17
T00000529,Smartwatch,West,5,445.13,2225.65,2024-07-28
T00000530,Headphones,North,6,916.33,5497.98,2023-10-24
T00000531,Smartphone,East,1,1353.78,1353.78,2024-06-26
T00000532,Smartwatch,Central,8,543.93,4351.44,2023-09-08
T00000533,Mouse,South,8,1326.83,10614.64,2020-12-19
T00000534,Mouse,West,16,1254.22,20067.52,2024-05-07
T00000535,Monitor,Central,16,1235.7,19771.2,2020-04-18
T00000536,Smartphone,West,19,1303.18,24760.42,2021-07-01
T00000537,Keyboard,South,4,337.89,1351.56,2024-08-28
T00000538,Laptop,West,14,328.61,4600.54,2020-10-09
T00000539,Mouse,East,16,1304.28,20868.48,2023-07-18
T00000540,Mouse,South,15,276.75,4151.25,2022-01-25
T00000541,Smartwatch,North,3,897.19,2691.57,2023-12-23
T00000542,Smartphone,North,2,720.47,1440.94,2020-03-01
T00000543,Smartwatch,East,7,1455.06,10185.42,2021-03-27
T00000544,Monitor,East,20,1138.0,22760.0,2021-10-10
T00000545,Laptop,Central,11,868.55,9554.05,2021-02-14
T00000546,Printer,East,8,642.69,5141.52,2022-05-18
T00000547,Monitor,West,5,1406.49,7032.45,2020-06-25
T00000548,Smartphone,South,5,570.21,2851.05,2024-04-03
T00000549,Smartphone,Central,19,781.59,14850.21,2023-05-20
T00000550,Camera,Central,13,771.02,10023.26,2024-03-03
T00000551,Camera,North,17,1796.68,30543.56,2022-08-12
T00000552,Smartwatch,East,5,1286.83,6434.15,2022-08-31
T00000553,Smartwatch,South,18,1301.55,23427.9,2020-03-01
T00000554,Monitor,South,8,837.87,6702.96,2020-11-13
T00000555,Camera,North,11,66.03,726.33,2021-09-21
T00000556,Smartwatch,West,10,964.92,9649.2,2022-07-21
T00000557,Tablet,North,13,390.99,5082.87,2021-12-15
T00000558,Camera,Central,17,1073.04,18241.68,2023-10-16
T00000559,Monitor,West,9,403.24,3629.16,2024-09-30
T00000560,Monitor,East,19,1609.87,30587.53,2020-09-12
T00000561,Laptop,South,16,790.63,12650.08,2020-02-19
T00000562,Printer,West,3,1303.45,3910.35,2023-03-09
T00000563,Smartwatch,North,18,1000.55,18009.9,2022-05-24
T00000564,Printer,East,14,581.42,8139.88,2024-09-14
T00000565,Camera,North,4,844.65,3378.6,2020-01-15
T00000566,Mouse,South,12,931.34,11176.08,2024-11-28
T00000567,Mouse,West,10,1223.27,12232.7,2021-01-24
T00000568,Tablet,North,2,150.57,301.14,2020-12-09
T00000569,Monitor,East,3,366.73,1100.19,2023-01-11
T00000570,Printer,East,19,1619.2,30764.8,2024-12-14
T00000571,Camera,East,14,1274.54,17843.56,2023-09-22
T00000572,Headphones,East,15,1337.16,20057.4,2023-05-27
T00000573,Camera,South,2,1317.22,2634.44,2022-02-21
T00000574,Laptop,West,5,535.18,2675.9,2021-04-17
T00000575,Smartwatch,East,16,234.49,3751.84,2024-08-28
T00000576,Monitor,South,16,802.12,12833.92,2020-07-02
T00000577,Mouse,South,1,460.96,460.96,2020-03-24
T00000578,Tablet,North,12,1460.75,17529.0,2022-07-06
T00000579,Tablet,West,15,99.41,1491.15,2023-06-11
T00000580,Laptop,West,20,785.52,15710.4,2024-12-06
T00000581,Keyboard,North,10,129.22,1292.2,2022-04-02
T00000582,Smartwatch,South,19,912.57,17338.83,2020-01-26
T00000583,Tablet,West,8,1581.91,12655.28,2022-10-09
T00000584,Tablet,West,10,1468.06,14680.6,2024-10-25
T00000585,Tablet,South,8,96.16,769.28,2022-06-06
T00000586,Laptop,North,10,1208.5,12085.0,2021-03-04
T00000587,Tablet,South,1,1562.11,1562.11,2020-01-29
T00000588,Headphones,North,17,1628.7,27687.9,2024-06-26
T00000589,Camera,West,20,836.42,16728.4,2024-10-21
T00000590,Smartphone,West,19,295.05,5605.95,2024-03-31
T00000591,Printer,North,18,629.22,11325.96,2021-10-06
T00000592,Smartphone,South,9,403.48,3631.32,2022-02-25
T00000593,Smartphone,East,7,1859.57,13016.99,2023-02-15
T00000594,Monitor,Central,12,1634.8,19617.6,2021-05-09
T00000595,Laptop,East,2,1664.11,3328.22,2020-08-14
T00000596,Camera,East,9,1679.51,15115.59,2021-07-07
T00000597,Smartphone,South,7,1639.87,11479.09,2021-11-20
T00000598,Laptop,Central,19,120.91,2297.29,2023-03-04
T00000599,Printer,North,13,1932.01,25116.13,2024-03-19
T00000600,Smartphone,North,11,130.73,1438.03,2023-09-28
T00000601,Monitor,East,9,1119.8,10078.2,2020-08-07
T00000602,Mouse,North,5,1874.37,9371.85,2023-04-23
T00000603,Laptop,West,1,572.25,572.25,2023-03-02
T00000604,Laptop,East,17,1159.23,19706.91,2022-09-11
T00000605,Smartwatch,South,13,1908.06,24804.78,2022-08-23
T00000606,Laptop,South,2,750.94,1501.88,2023-09-13
T00000607,Mouse,East,13,1201.58,15620.54,2024-04-20
T00000608,Keyboard,East,15,1155.94,17339.1,2021-06-07
T00000609,Smartwatch,West,5,1382.63,6913.15,2022-04-26
T00000610,Keyboard,East,18,597.8,10760.4,2022-10-09
T00000611,Keyboard,East,11,691.29,7604.19,2024-07-03
T00000612,Laptop,Central,16,231.97,3711.52,2021-01-30
T00000613,Mouse,West,11,1810.68,19917.48,2022-02-27
T00000614,Printer,West,9,1510.2,13591.8,2020-09-09
T00000615,Mouse,South,14,683.65,9571.1,2023-06-24
T00000616,Smartphone,North,2,231.96,463.92,2022-04-28
T00000617,Smartwatch,West,8,1808.89,14471.12,2021-07-22
T00000618,Monitor,Central,3,1378.33,4134.99,2021-12-22
T00000619,Keyboard,West,16,938.14,15010.24,2021-11-07
T00000620,Printer,South,8,1070.31,8562.48,2022-03-02
T00000621,Laptop,West,9,475.81,4282.29,2022-05-10
T00000622,Keyboard,West,1,1513.86,1513.86,2023-11-27
T00000623,Smartphone,South,19,1510.59,28701.21,2021-09-06
T00000624,Camera,East,7,1105.6,7739.2,2023-01-08
T00000625,Laptop,Central,18,1962.92,35332.56,2020-06-22
T00000626,Laptop,Central,1,1246.16,1246.16,2022-08-08
T00000627,Mouse,West,10,1281.05,12810.5,2020-03-13
T00000628,Monitor,West,16,1412.0,22592.0,2022-06-26
T00000629,Camera,East,5,533.78,2668.9,2020-11-09
T00000630,Camera,South,9,873.8,7864.2,2023-12-21
T00000631,Headphones,South,10,1810.18,18101.8,2023-02-03
T00000632,Smartphone,Central,7,1464.52,10251.64,2021-06-29
T00000633,Keyboard,West,17,1666.48,28330.16,2021-11-17
T00000634,Smartphone,Central,7,467.04,3269.28,2024-06-28
T00000635,Printer,West,12,563.52,6762.24,2020-08-16
T00000636,Smartphone,East,2,1611.46,3222.92,2022-09-30
T00000637,Tablet,South,4,156.46,625.84,2020-11-11
T00000638,Laptop,Central,11,455.08,5005.88,2024-11-07
T00000639,Smartwatch,East,20,195.31,3906.2,2021-05-17
T00000640,Mouse,North,16,1563.93,25022.88,2020-07-18
T00000641,Keyboard,East,18,1881.45,33866.1,2021-01-13
T00000642,Printer,East,19,454.97,8644.43,2024-11-30
T00000643,Smartwatch,East,2,1318.89,2637.78,2022-07-07
T00000644,Camera,Central,8,1145.81,9166.48,2020-06-23
T00000645,Headphones,North,2,955.37,1910.74,2022-12-22
T00000646,Laptop,Central,11,1278.09,14058.99,2024-11-11
T00000647,Monitor,South,15,1968.18,29522.7,2023-01-30
T00000648,Camera,North,2,1677.89,3355.78,2020-05-24
T00000649,Smartphone,South,11,1200.92,13210.12,2023-01-01
T00000650,Tablet,North,17,183.74,3123.58,2020-03-03
T00000651,Keyboard,Central,17,1481.69,25188.73,2021-12-18
T00000652,Printer,Central,9,1292.94,11636.46,2020-01-27
T00000653,Monitor,South,2,970.07,1940.14,2024-10-25
T00000654,Monitor,West,10,1374.41,13744.1,2024-01-19
T00000655,Headphones,East,13,1227.07,15951.91,2022-12-24
T00000656,Smartphone,North,19,1660.31,31545.89,2024-12-02
T00000657,Mouse,West,10,551.24,5512.4,2023-07-13
T00000658,Mouse,West,15,305.82,4587.3,2020-09-11
T00000659,Camera,North,5,1751.35,8756.75,2021-12-02
T00000660,Headphones,East,16,485.45,7767.2,2024-06-10
T00000661,Camera,North,15,61.86,927.9,2020-08-02
T00000662,Laptop,South,14,639.55,8953.7,2021-12-31
T00000663,Laptop,South,16,1986.15,31778.4,2023-05-29
T00000664,Laptop,North,11,1450.18,15951.98,2022-01-04
T00000665,Monitor,South,13,1367.04,17771.52,2021-09-08
T00000666,Printer,West,4,66.56,266.24,2020-09-03
T00000667,Printer,West,4,164.77,659.08,2020-07-30
T00000668,Laptop,East,4,259.11,1036.44,2023-12-06
T00000669,Monitor,West,12,1456.2,17474.4,2022-03-22
T00000670,Monitor,East,8,1485.25,11882.0,2020-10-01
T00000671,Printer,West,7,1908.19,13357.33,2024-05-11
T00000672,Keyboard,North,2,164.67,329.34,2022-11-14
T00000673,Camera,South,2,1398.96,2797.92,2021-12-24
T00000674,Laptop,South,17,1036.29,17616.93,2023-09-22
T00000675,Laptop,West,3,1026.78,3080.34,2020-10-04
T00000676,Smartwatch,East,2,762.78,1525.56,2023-12-22
T00000677,Laptop,West,3,1318.12,3954.36,2023-01-18
T00000678,Keyboard,South,5,1790.28,8951.4,2021-06-21
T00000679,Smartwatch,East,7,1389.39,9725.73,2023-07-16
T00000680,Tablet,East,19,124.32,2362.08,2024-08-11
T00000681,Mouse,South,10,943.09,9430.9,2020-01-14
T00000682,Laptop,North,11,559.64,6156.04,2021-12-25
T00000683,Smartwatch,Central,11,1139.87,12538.57,2023-05-26
T00000684,Smartwatch,East,8,1449.28,11594.24,2024-05-18
T00000685,Smartphone,East,8,601.86,4814.88,2021-09-29
T00000686,Printer,East,9,114.61,1031.49,2022-06-09
T00000687,Smartphone,North,10,1265.83,12658.3,2021-10-28
T00000688,Smartphone,East,6,420.14,2520.84,2024-03-22
T00000689,Headphones,Central,3,393.23,1179.69,2022-05-27
T00000690,Monitor,West,9,789.88,7108.92,2020-01-02
T00000691,Printer,West,2,543.41,1086.82,2021-04-27
T00000692,Smartwatch,North,17,401.07,6818.19,2021-05-22
T00000693,Tablet,Central,3,1046.95,3140.85,2024-11-18
T00000694,Mouse,Central,4,1582.75,6331.0,2021-09-06
T00000695,Tablet,South,4,278.66,1114.64,2020-12-09
T00000696,Monitor,East,10,240.75,2407.5,2022-06-17
T00000697,Printer,West,7,1035.51,7248.57,2020-09-07
T00000698,Smartwatch,South,16,405.61,6489.76,2023-02-13
T00000699,Laptop,East,20,1438.64,28772.8,2021-06-07
T00000700,Camera,East,6,748.9,4493.4,2022-07-01
T00000701,Headphones,South,11,1733.21,19065.31,2021-11-12
T00000702,Tablet,East,1,472.98,472.98,2020-03-07
T00000703,Headphones,East,6,624.6,3747.6,2020-11-14
T00000704,Camera,Central,15,1484.23,22263.45,2023-01-09
T00000705,Mouse,South,9,1877.57,16898.13,2021-07-04
T00000706,Laptop,Central,17,1558.45,26493.65,2021-04-27
T00000707,Smartwatch,Central,11,1093.48,12028.28,2021-10-01
T00000708,Smartphone,South,3,1811.34,5434.02,2021-02-26
T00000709,Mouse,South,11,1548.75,17036.25,2020-08-24
T00000710,Keyboard,West,1,399.31,399.31,2022-12-30
T00000711,Laptop,West,2,1075.73,2151.46,2023-11-05
T00000712,Smartwatch,West,12,179.66,2155.92,2023-03-05
T00000713,Laptop,West,6,1795.92,10775.52,2020-06-17
T00000714,Tablet,East,12,1059.41,12712.92,2024-05-25
T00000715,Laptop,East,4,597.29,2389.16,2022-01-07
T00000716,Mouse,Central,20,1253.43,25068.6,2023-04-02
T00000717,Tablet,North,9,1149.81,10348.29,2020-03-18
T00000718,Smartwatch,East,20,438.17,8763.4,2024-05-26
T00000719,Tablet,East,13,1206.77,15688.01,2023-06-04
T00000720,Smartwatch,Central,19,961.04,18259.76,2023-11-19
T00000721,Camera,Central,3,1008.64,3025.92,2022-04-14
T00000722,Mouse,North,19,1948.59,37023.21,2020-06-22
T00000723,Smartwatch,East,16,1105.48,17687.68,2022-05-03
T00000724,Printer,North,10,1186.03,11860.3,2022-03-13
T00000725,Headphones,South,4,624.28,2497.12,2021-10-26
T00000726,Headphones,South,1,65.76,65.76,2022-11-11
T00000727,Keyboard,East,4,1316.23,5264.92,2023-04-16
T00000728,Headphones,South,13,657.4,8546.2,2020-05-20
T00000729,Headphones,West,16,1000.24,16003.84,2024-05-20
T00000730,Smartwatch,North,16,1820.41,29126.56,2022-09-18
T00000731,Monitor,West,17,614.91,10453.47,2024-04-17
T00000732,Printer,South,1,1925.17,1925.17,2020-07-21
T00000733,Monitor,West,8,78.3,626.4,2023-05-26
T00000734,Printer,South,14,297.67,4167.38,2023-01-09
T00000735,Camera,South,5,222.17,1110.85,2020-02-02
T00000736,Camera,South,10,1333.27,13332.7,2023-12-10
T00000737,Keyboard,North,5,1876.95,9384.75,2023-11-24
T00000738,Camera,East,1,836.63,836.63,2024-09-18
T00000739,Monitor,South,7,1335.72,9350.04,2023-02-25
T00000740,Headphones,Central,10,1888.58,18885.8,2022-03-30
T00000741,Smartwatch,North,12,1586.55,19038.6,2021-06-30
T00000742,Smartwatch,South,8,157.72,1261.76,2024-03-04
T00000743,Printer,Central,19,92.49,1757.31,2024-06-23
T00000744,Keyboard,East,1,927.57,927.57,2021-04-08
T00000745,Monitor,East,5,1537.5,7687.5,2023-04-17
T00000746,Camera,West,13,1318.35,17138.55,2020-12-19
T00000747,Monitor,West,5,759.3,3796.5,2022-11-18
T00000748,Laptop,Central,15,1054.65,15819.75,2023-02-07
T00000749,Mouse,East,15,657.27,9859.05,2022-01-09
T00000750,Keyboard,East,3,475.99,1427.97,2024-06-24
T00000751,Mouse,East,4,1027.77,4111.08,2022-07-29
T00000752,Headphones,South,9,1606.84,14461.56,2020-08-29
T00000753,Mouse,East,3,321.8,965.4,2022-12-03
T00000754,Keyboard,Central,1,785.69,785.69,2023-12-12
T00000755,Printer,East,8,500.6,4004.8,2020-08-17
T00000756,Printer,South,13,1535.88,19966.44,2020-01-15
T00000757,Keyboard,North,17,1060.18,18023.06,2020-02-24
T00000758,Keyboard,West,1,1448.09,1448.09,2021-04-18
T00000759,Smartwatch,South,1,503.2,503.2,2022-05-24
T00000760,Camera,South,8,612.22,4897.76,2022-07-19
T00000761,Printer,West,17,1023.98,17407.66,2023-04-16
T00000762,Camera,North,9,610.49,5494.41,2022-09-26
T00000763,Laptop,North,9,250.26,2252.34,2022-04-25
T00000764,Keyboard,South,1,1428.31,1428.31,2021-03-21
T00000765,Smartphone,South,3,1649.57,4948.71,2022-07-29
T00000766,Laptop,West,15,200.74,3011.1,2024-07-12
T00000767,Mouse,West,7,1190.92,8336.44,2021-03-20
T00000768,Smartwatch,Central,18,1956.97,35225.46,2021-09-16
T00000769,Keyboard,Central,11,1395.53,15350.83,2024-06-22
T00000770,Smartwatch,North,17,873.85,14855.45,2022-09-29
T00000771,Headphones,Central,14,1266.08,17725.12,2024-06-01
T00000772,Smartphone,North,16,381.22,6099.52,2021-09-03
T00000773,Tablet,North,14,861.79,12065.06,2024-04-08
T00000774,Printer,North,20,568.03,11360.6,2022-06-24
T00000775,Printer,South,3,603.38,1810.14,2022-09-26
T00000776,Mouse,East,3,209.99,629.97,2020-11-15
T00000777,Printer,East,4,157.12,628.48,2021-09-07
T00000778,Monitor,East,6,267.23,1603.38,2023-06-22
T00000779,Smartwatch,North,18,1696.59,30538.62,2023-03-02
T00000780,Headphones,West,6,1514.17,9085.02,2023-05-11
T00000781,Printer,West,10,1021.37,10213.7,2021-09-10
T00000782,Tablet,East,13,944.11,12273.43,2022-07-13
T00000783,Keyboard,South,17,810.9,13785.3,2022-05-11
T00000784,Camera,West,16,1546.27,24740.32,2021-07-28
T00000785,Mouse,Central,6,1360.79,8164.74,2022-05-25
T00000786,Smartwatch,Central,14,628.92,8804.88,2024-03-29
T00000787,Smartwatch,East,18,1362.59,24526.62,2023-03-21
T00000788,Mouse,East,8,1163.43,9307.44,2022-05-29
T00000789,Camera,North,16,1033.22,16531.52,2020-02-27
T00000790,Monitor,East,5,1080.87,5404.35,2023-10-03
T00000791,Mouse,South,16,1062.83,17005.28,2020-04-06
T00000792,Camera,North,4,1449.56,5798.24,2020-02-02
T00000793,Smartwatch,Central,12,344.77,4137.24,2020-09-27
T00000794,Printer,East,20,386.54,7730.8,2022-02-11
T00000795,Camera,North,7,1662.34,11636.38,2022-02-13
T00000796,Keyboard,South,2,597.6,1195.2,2023-04-10
T00000797,Headphones,North,17,690.49,11738.33,2021-02-09
T00000798,Tablet,Central,18,1003.19,18057.42,2022-06-01
T00000799,Camera,East,11,365.47,4020.17,2024-01-30
T00000800,Camera,North,4,97.92,391.68,2022-06-24
T00000801,Monitor,West,20,290.53,5810.6,2020-02-05
T00000802,Mouse,North,16,105.63,1690.08,2022-03-23
T00000803,Keyboard,East,4,911.26,3645.04,2024-07-26
T00000804,Headphones,North,15,570.92,8563.8,2022-03-06
T00000805,Tablet,West,17,1964.66,33399.22,2022-11-20
T00000806,Camera,East,6,971.16,5826.96,2022-04-30
T00000807,Printer,Central,17,1070.33,18195.61,2021-11-01
T00000808,Tablet,Central,13,1315.74,17104.62,2020-11-23
T00000809,Headphones,Central,20,792.66,15853.2,2021-05-19
T00000810,Camera,North,15,1747.16,26207.4,2021-04-10
T00000811,Keyboard,West,8,969.45,7755.6,2023-05-27
T00000812,Tablet,East,8,1201.42,9611.36,2022-03-09
T00000813,Laptop,North,20,1718.87,34377.4,2021-02-05
T00000814,Printer,South,1,207.24,207.24,2022-02-04
T00000815,Tablet,Central,6,1658.27,9949.62,2024-01-08
T00000816,Camera,East,11,614.8,6762.8,2022-06-11
T00000817,Headphones,South,13,1770.47,23016.11,2023-08-27
T00000818,Headphones,North,9,883.0,7947.0,2022-11-29
T00000819,Laptop,Central,5,536.09,2680.45,2024-09-22
T00000820,Monitor,North,4,784.15,3136.6,2023-04-07
T00000821,Laptop,North,18,145.95,2627.1,2024-02-15
T00000822,Monitor,South,19,1348.57,25622.83,2020-09-23
T00000823,Headphones,South,15,1633.78,24506.7,2022-09-26
T00000824,Smartwatch,East,1,939.14,939.14,2021-06-02
T00000825,Camera,South,19,1701.29,32324.51,2023-04-23
T00000826,Keyboard,North,20,1751.4,35028.0,2022-02-08
